Actividad,Cantidad,Region,Clave Estado,Estado,Mes,Anio
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,19,NUEVO LEON,DICIEMBRE,2015
RECORRIDOS TERRESTRES,70,PACIFICO SUR,20,OAXACA,ENERO,2015
RECORRIDOS TERRESTRES,138,PACIFICO SUR,20,OAXACA,FEBRERO,2015
RECORRIDOS TERRESTRES,142,PACIFICO SUR,20,OAXACA,MARZO,2015
RECORRIDOS TERRESTRES,126,PACIFICO SUR,20,OAXACA,ABRIL,2015
RECORRIDOS TERRESTRES,133,PACIFICO SUR,20,OAXACA,MAYO,2015
RECORRIDOS TERRESTRES,131,PACIFICO SUR,20,OAXACA,JUNIO,2015
RECORRIDOS TERRESTRES,188,PACIFICO SUR,20,OAXACA,JULIO,2015
RECORRIDOS TERRESTRES,127,PACIFICO SUR,20,OAXACA,AGOSTO,2015
RECORRIDOS TERRESTRES,125,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,130,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
RECORRIDOS TERRESTRES,120,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,118,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
RECORRIDOS ACUATICOS,3,PACIFICO SUR,20,OAXACA,ENERO,2015
RECORRIDOS ACUATICOS,4,PACIFICO SUR,20,OAXACA,FEBRERO,2015
RECORRIDOS ACUATICOS,4,PACIFICO SUR,20,OAXACA,MARZO,2015
RECORRIDOS ACUATICOS,4,PACIFICO SUR,20,OAXACA,ABRIL,2015
RECORRIDOS ACUATICOS,5,PACIFICO SUR,20,OAXACA,MAYO,2015
RECORRIDOS ACUATICOS,4,PACIFICO SUR,20,OAXACA,JUNIO,2015
RECORRIDOS ACUATICOS,3,PACIFICO SUR,20,OAXACA,JULIO,2015
RECORRIDOS ACUATICOS,4,PACIFICO SUR,20,OAXACA,AGOSTO,2015
RECORRIDOS ACUATICOS,63,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,68,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
RECORRIDOS ACUATICOS,64,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,65,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
PUNTOS DE REVISION,24,PACIFICO SUR,20,OAXACA,ENERO,2015
PUNTOS DE REVISION,42,PACIFICO SUR,20,OAXACA,FEBRERO,2015
PUNTOS DE REVISION,40,PACIFICO SUR,20,OAXACA,MARZO,2015
PUNTOS DE REVISION,31,PACIFICO SUR,20,OAXACA,ABRIL,2015
PUNTOS DE REVISION,49,PACIFICO SUR,20,OAXACA,MAYO,2015
PUNTOS DE REVISION,56,PACIFICO SUR,20,OAXACA,JUNIO,2015
PUNTOS DE REVISION,51,PACIFICO SUR,20,OAXACA,JULIO,2015
PUNTOS DE REVISION,39,PACIFICO SUR,20,OAXACA,AGOSTO,2015
PUNTOS DE REVISION,46,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
PUNTOS DE REVISION,22,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
PUNTOS DE REVISION,48,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
PUNTOS DE REVISION,8,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
PLATICAS DE PREVENCION,1,PACIFICO SUR,20,OAXACA,ENERO,2015
PLATICAS DE PREVENCION,5,PACIFICO SUR,20,OAXACA,FEBRERO,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,20,OAXACA,MARZO,2015
PLATICAS DE PREVENCION,2,PACIFICO SUR,20,OAXACA,ABRIL,2015
PLATICAS DE PREVENCION,3,PACIFICO SUR,20,OAXACA,MAYO,2015
PLATICAS DE PREVENCION,3,PACIFICO SUR,20,OAXACA,JUNIO,2015
PLATICAS DE PREVENCION,1,PACIFICO SUR,20,OAXACA,JULIO,2015
PLATICAS DE PREVENCION,1,PACIFICO SUR,20,OAXACA,AGOSTO,2015
PLATICAS DE PREVENCION,9,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,13,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
PLATICAS DE PREVENCION,8,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
PLATICAS DE PREVENCION,4,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
INSPECCIONES REALIZADAS,3,PACIFICO SUR,20,OAXACA,ENERO,2015
INSPECCIONES REALIZADAS,10,PACIFICO SUR,20,OAXACA,FEBRERO,2015
INSPECCIONES REALIZADAS,32,PACIFICO SUR,20,OAXACA,MARZO,2015
INSPECCIONES REALIZADAS,13,PACIFICO SUR,20,OAXACA,ABRIL,2015
INSPECCIONES REALIZADAS,17,PACIFICO SUR,20,OAXACA,MAYO,2015
INSPECCIONES REALIZADAS,16,PACIFICO SUR,20,OAXACA,JUNIO,2015
INSPECCIONES REALIZADAS,4,PACIFICO SUR,20,OAXACA,JULIO,2015
INSPECCIONES REALIZADAS,12,PACIFICO SUR,20,OAXACA,AGOSTO,2015
INSPECCIONES REALIZADAS,8,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,6,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
INSPECCIONES REALIZADAS,8,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,11,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,27,PACIFICO SUR,20,OAXACA,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,12,PACIFICO SUR,20,OAXACA,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,48,PACIFICO SUR,20,OAXACA,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,19,PACIFICO SUR,20,OAXACA,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,23,PACIFICO SUR,20,OAXACA,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,23,PACIFICO SUR,20,OAXACA,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,17,PACIFICO SUR,20,OAXACA,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,7,PACIFICO SUR,20,OAXACA,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,44,PACIFICO SUR,20,OAXACA,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,25,PACIFICO SUR,20,OAXACA,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,36,PACIFICO SUR,20,OAXACA,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,55,PACIFICO SUR,20,OAXACA,DICIEMBRE,2015
RECORRIDOS TERRESTRES,21,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
RECORRIDOS TERRESTRES,18,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
RECORRIDOS TERRESTRES,20,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
RECORRIDOS TERRESTRES,20,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
RECORRIDOS TERRESTRES,16,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,15,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
RECORRIDOS TERRESTRES,20,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,15,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
RECORRIDOS ACUATICOS,5,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
RECORRIDOS ACUATICOS,3,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,3,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
PUNTOS DE REVISION,2,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
PUNTOS DE REVISION,2,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
PUNTOS DE REVISION,3,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
PUNTOS DE REVISION,3,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
PUNTOS DE REVISION,4,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
PUNTOS DE REVISION,2,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
PUNTOS DE REVISION,4,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
PUNTOS DE REVISION,2,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
PLATICAS DE PREVENCION,2,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
PLATICAS DE PREVENCION,4,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
PLATICAS DE PREVENCION,3,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
PLATICAS DE PREVENCION,2,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,3,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
PLATICAS DE PREVENCION,4,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
INSPECCIONES REALIZADAS,9,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
INSPECCIONES REALIZADAS,16,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
INSPECCIONES REALIZADAS,4,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,4,AGUAS INTERIORES,21,PUEBLA,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,4,AGUAS INTERIORES,21,PUEBLA,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,6,AGUAS INTERIORES,21,PUEBLA,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,12,AGUAS INTERIORES,21,PUEBLA,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,14,AGUAS INTERIORES,21,PUEBLA,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,21,PUEBLA,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,21,PUEBLA,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,21,PUEBLA,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,21,PUEBLA,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,10,AGUAS INTERIORES,21,PUEBLA,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,10,AGUAS INTERIORES,21,PUEBLA,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,13,AGUAS INTERIORES,21,PUEBLA,DICIEMBRE,2015
RECORRIDOS TERRESTRES,13,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
RECORRIDOS TERRESTRES,14,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,14,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
RECORRIDOS ACUATICOS,4,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
RECORRIDOS ACUATICOS,10,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
RECORRIDOS ACUATICOS,11,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
RECORRIDOS ACUATICOS,1,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,10,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,3,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
PUNTOS DE REVISION,3,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
PUNTOS DE REVISION,0,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
PLATICAS DE PREVENCION,5,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,3,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
PLATICAS DE PREVENCION,1,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
PLATICAS DE PREVENCION,0,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
INSPECCIONES REALIZADAS,1,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,ENERO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,FEBRERO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,MARZO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,ABRIL,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,MAYO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,JUNIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,JULIO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,AGOSTO,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,SEPTIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,OCTUBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,NOVIEMBRE,2015
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,22,QUERETARO,DICIEMBRE,2015
RECORRIDOS TERRESTRES,35,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ENERO,2015
RECORRIDOS TERRESTRES,12,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,FEBRERO,2015
RECORRIDOS TERRESTRES,14,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MARZO,2015
RECORRIDOS TERRESTRES,22,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ABRIL,2015
RECORRIDOS TERRESTRES,17,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MAYO,2015
RECORRIDOS TERRESTRES,18,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JUNIO,2015
RECORRIDOS TERRESTRES,14,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JULIO,2015
RECORRIDOS TERRESTRES,20,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,AGOSTO,2015
RECORRIDOS TERRESTRES,30,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,SEPTIEMBRE,2015
RECORRIDOS TERRESTRES,40,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,OCTUBRE,2015
RECORRIDOS TERRESTRES,40,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,NOVIEMBRE,2015
RECORRIDOS TERRESTRES,66,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,DICIEMBRE,2015
RECORRIDOS ACUATICOS,25,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ENERO,2015
RECORRIDOS ACUATICOS,14,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,FEBRERO,2015
RECORRIDOS ACUATICOS,10,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MARZO,2015
RECORRIDOS ACUATICOS,20,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ABRIL,2015
RECORRIDOS ACUATICOS,16,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MAYO,2015
RECORRIDOS ACUATICOS,13,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JUNIO,2015
RECORRIDOS ACUATICOS,13,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JULIO,2015
RECORRIDOS ACUATICOS,16,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,AGOSTO,2015
RECORRIDOS ACUATICOS,31,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,SEPTIEMBRE,2015
RECORRIDOS ACUATICOS,53,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,OCTUBRE,2015
RECORRIDOS ACUATICOS,51,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,NOVIEMBRE,2015
RECORRIDOS ACUATICOS,35,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,DICIEMBRE,2015
PUNTOS DE REVISION,13,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ENERO,2015
PUNTOS DE REVISION,8,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,FEBRERO,2015
PUNTOS DE REVISION,8,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MARZO,2015
PUNTOS DE REVISION,16,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ABRIL,2015
PUNTOS DE REVISION,13,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MAYO,2015
PUNTOS DE REVISION,12,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JUNIO,2015
PUNTOS DE REVISION,8,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JULIO,2015
PUNTOS DE REVISION,4,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,AGOSTO,2015
PUNTOS DE REVISION,7,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,SEPTIEMBRE,2015
PUNTOS DE REVISION,8,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,OCTUBRE,2015
PUNTOS DE REVISION,8,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,NOVIEMBRE,2015
PUNTOS DE REVISION,20,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,DICIEMBRE,2015
PLATICAS DE PREVENCION,1,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ENERO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,FEBRERO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MARZO,2015
PLATICAS DE PREVENCION,2,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ABRIL,2015
PLATICAS DE PREVENCION,1,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,MAYO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JUNIO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,JULIO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,AGOSTO,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,SEPTIEMBRE,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,OCTUBRE,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,NOVIEMBRE,2015
PLATICAS DE PREVENCION,0,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,DICIEMBRE,2015
INSPECCIONES REALIZADAS,9,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,ENERO,2015
INSPECCIONES REALIZADAS,1,GOLFO DE MEXICO Y MAR CARIBE,23,QUINTANA ROO,FEBRERO,2015
