GUÍA DEL USUARIO: SE ANEXAN DATOS DE AVISOS DE ARRIBO DE ESPECIES PESQUERAS CAPTURADAS EN MÉXICO DEL AÑO 2014. LAS ENTIDADES FEDERATIVAS SE ORDENAN ALFABETICAMENTE. |||||||||||||||
ENTIDAD FEDERATIVA|CLAVE SITIO DE DESEMBARQUE|NOMBRE SITIO DE DESEMBARQUE|LUGAR DE CAPTURA|CLAVE LUGAR DE CAPTURA|CLAVE OFICINA|OFICINA|MES|AÑO|NOMBRE PRINCIPAL|CLAVE ESPECIE|NOMBRE ESPECIE|PESO DESEMBARCADO|PESO VIVO|VALOR|LITORAL
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|200|200|2200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|7161425H|PEZ ESPADA ENT. FCO.|200|200|2600|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|ATUN|0581421H|ATUN ALETA AZUL ENT. FCO.|805000|805000|9660000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|ATUN|0581421H|ATUN ALETA AZUL ENT. FCO.|14000|14000|168000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|58800|68208|47040|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|28695|33286.199999999997|22956|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|MACARELA|4461422H|MACARELA ENT. FCA.|5715|5715|4572|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|25990|25990|51980|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|5370|6229.2|5370|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|11330|11330|22660|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|89600|103936|71680|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|133600|154976|133600|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|155000|179800|124000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|81400|94424|65120|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|ENERO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|61500|71340|61500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|ENERO|2014|MACARELA|4461422H|MACARELA ENT. FCA.|2500|2500|2500|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|ENERO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|53575|62147|53575|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|ENERO|2014|MACARELA|4461422H|MACARELA ENT. FCA.|60400|60400|60400|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|131600|152656|131600|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|35800|41528|28640|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|116700|135372|116700|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|24200|28072|19360|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|108925|126353|108925|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|37200|43152|37200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|128600|149176|102880|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|78200|90712|62560|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|71050|82418|56840|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|42200|48952|42200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|92400|107184|73920|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|141100|163676|141100|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|104000|120640|83200|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|9720|11275.2|7776|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|141100|163676|141100|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|35600|41296|28480|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|8655|10039.799999999999|6924|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|110000|127600|110000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|138150|160254|138150|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|81200|94192|64960|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|20000|23200|16000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|36120|41899.199999999997|28896|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|90800|105328|90800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|81000|93960|64800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|133900|155324|107120|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|133900|155324|107120|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|56800|65888|56800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|130800|151728|130800|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|MACARELA|4461422H|MACARELA ENT. FCA.|10000|10000|10000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|104800|121568|83840|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|15000|15000|30000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|70000|70000|140000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|20000|20000|40000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|1000|1000|2000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|28000|28000|56000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|JULIO|2014|CALAMAR|1691426H|CALAMAR LOLIGO ENT.FCO.|40000|40000|80000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|1900|2375|7600|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|30|37.5|120|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|209|209|2717|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|630|630|16380|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|150|187.5|750|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|190|237.5|2470|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|4000|5000|416000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|980|1225|12740|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|9361421H|TIBURON MAKO ENT. FCO.|150|150|1950|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|1500|1875|156000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|200|250|2600|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|9360927H|TIBURON MAKO DESV. Y DESC. FCO.|150|187.5|1950|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|2500|3125|10000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|200|200|5200|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|200|250|1200|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|80|100|2080|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|80|80|2080|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|3000|3750|273000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|300|375|3900|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|9361421H|TIBURON MAKO ENT. FCO.|350|350|4550|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|3000|3750|12000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|200|250|800|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|1130|1130|14690|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|360|450|9360|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|NOVIEMBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|250|312.5|1250|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|800|800|20800|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|20|25|520|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|130|162.5|1690|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|9361421H|TIBURON MAKO ENT. FCO.|140|140|1820|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|3100|3875|15500|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|170|212.5|850|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|2000|2500|208000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|250|312.5|1500|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|DICIEMBRE|2014|OTRAS|1030923H|BARRACUDA DESV. DESC. FCA.|60|75|1560|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|4000|5000|32000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|350|437.5|4550|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|9361421H|TIBURON MAKO ENT. FCO.|290|290|3770|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|3600|4500|14400|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|200|250|800|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|150|150|750|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|400|400|5200|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|300|375|1500|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|240|300|3120|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|4700|5875|488800|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|TIBURON|8511420H|TIBURON COLUDO ENT. FCO.|1450|1450|18850|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|TIBURON|9360927H|TIBURON MAKO DESV. Y DESC. FCO.|400|500|5200|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|3500|4375|10500|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|400|500|2000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|ABRIL|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|60|60|780|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|57240|66398.399999999994|114480|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|91635|106296.6|183270|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|100215|116249.4|200430|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|84445|97956.2|168890|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|75310|87359.6|150620|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|99945|115936.2|199890|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|40000|46400|80000|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|93300|108228|186600|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|19445|22556.2|38890|PACIFICO
BAJA CALIFORNIA|02A|EL SAUZAL|ALTAMAR|9999000|203|ENSENADA|AGOSTO|2014|SARDINA|8001422H|SARDINA MONTERREY ENT. FCA.|37635|43656.6|75270|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|7350|9187.5|514500|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|3800|4750|45600|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8590929H|ZORRO  DESV. Y DESC. FCO.|600|750|12000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8620924H|TIBURON SEDOSO DESV. Y DESC. FCO.|1700|2125|20400|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|2300|2875|27600|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|9360927H|TIBURON MAKO DESV. Y DESC. FCO.|180|225|2700|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|TIBURON|8320228S|TIBURON ALETA SECA DE|210|0|14700|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|1600|2000|40000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|3031622H|DORADO DESV. FCO.|250|275|5000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|1031624H|BARRACUDA DESV. FCA.|100|110|2000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|800|800|12000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|OCTUBRE|2014|OTRAS|9991423H|OTRAS ESPECIES ENT. FCA.|150|150|2250|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8620924H|TIBURON SEDOSO DESV. Y DESC. FCO.|3420|4275|41040|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8390924H|CORNUDA DESV. Y DESC. FCA.|2120|2650|25440|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8320228H|TIBURON ALETA DE|200|0|30000|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|4780920H|MARLIN DESV. Y DESC. FCO.|1210|1512.5|30250|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|3030921H|DORADO DESV. Y DESC FC.|220|275|4400|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|OTRAS|7160922H|PEZ ESPADA DESV. DESC. FCO.|2790|3487.5|195300|PACIFICO
BAJA CALIFORNIA|02B|ENSENADA|ALTAMAR|9999000|203|ENSENADA|SEPTIEMBRE|2014|TIBURON|8810921H|TIBURON AZUL DESV. Y DESC. FCO.|6350|7937.5|76200|PACIFICO
