AÑO,ESTADO,MUNICIPIO,LOCALIDAD,RNP_TITULAR,RAZÓN SOCIAL,ZONA_OPERACION,RNP_EMBARCACION,EMBARCACIÓN,MATRÍCULA,PESQUERÍA,PERMISO,FECHA_INICIO,FECHA_TERMINO
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808006189,"PESQUERA BERA, S.A. DE C.V.                                            ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,64956,REBELDE,2804037323-3,CAMARON DE ALTAMAR,22808011961,2012-07-26,2016-07-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005879,"PESQUERA JALILI, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,18358,EL MOFLES III,2503059823-3,TIBURON,12508083242,2012-07-26,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005879,"PESQUERA JALILI, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,55087,"DANIEL FRANCISCO ""LITO""",2503014123-B,TIBURON,12508083221,2012-07-26,2016-04-30
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004879,RAUL RUIZ VILLEGAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,64212,RUZO VII,2804121223-9,CAMARON DE ALTAMAR,22808014128,2012-07-26,2016-07-25
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004879,RAUL RUIZ VILLEGAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,43232,RUZO VIII,2804121423-4,CAMARON DE ALTAMAR,23001013892,2012-07-26,2016-07-26
2012,VERACRUZ,ALVARADO,,3001008816,ANGEL AGUIRRE SOLANO                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,8250,ANGEL I,3002330023-2,CAMARON DE ALTAMAR,20402011651,2012-07-25,2016-07-24
2012,CAMPECHE,CARMEN,CD. DEL CARMEN,402006522,CARLOS ALONSO AVILA ARGAEZ,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE MÉXICO Y MAR CARIBE,70029,SAN NICOLAS,0401183323-3,CAMARON DE ALTAMAR,22305011771,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808006866,"GRUPO INDUSTRIAL ASOCIADO, S.A. DE C.V.                               ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE.,64550,TAMPICO STAR 15,2804039923-8,CAMARON DE ALTAMAR,22808014118,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808006866,"GRUPO INDUSTRIAL ASOCIADO, S.A. DE C.V.                               ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DE MÉXICO Y MAR CARIBE,63461,TAMPICO STAR 16,2804426123-6,CAMARON DE ALTAMAR,22808014170,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,,2808005702,GUILLERMO GONZALEZ MEJIA  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,28050,DON QUINTIN VI,2804018823-3,CAMARON DE ALTAMAR,20401013592,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,,2808005702,GUILLERMO GONZALEZ MEJIA  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,45450,DON QUINTIN X,2804253823-8,CAMARON DE ALTAMAR,20402013589,2012-07-25,2016-07-24
2012,VERACRUZ,ALVARADO,ALVARADO,3001009723,JAIME SANTIAGO ROJAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,37549,DON RAFA I,3002321623-6,CAMARON DE ALTAMAR,20402011423,2012-07-25,2016-07-24
2012,YUCATAN,PROGRESO,CHELEM,3105008068,JUAN MARTIN PECH VALLE,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,33753,CAMPECHANO I,3102105023-8,PULPO,23105472894,2012-07-25,2014-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808001503,LUIS GONZALEZ ARANDA                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,71019,DON QUINTIN XII,2804254023-7,CAMARON DE ALTAMAR,20402013590,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808001503,LUIS GONZALEZ ARANDA                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE  MÉXICO Y MAR CARIBE,71134,DON QUINTIN XI,2804253923-8,CAMARON DE ALTAMAR,20402013981,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808001503,LUIS GONZALEZ ARANDA                                                  ,AGUAS DE JERISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,49668,DON QUINTIN VII,2804017823-6,CAMARON DE ALTAMAR,20402014192,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004226,MARBELLO DE TAMPICO S.A. DE C.V.,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,64600,SANTA CECILIA,2804012023-6,CAMARON DE ALTAMAR,22808014110,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,,2808006270,MARLEN GONZALEZ ARRIAGA,AGUAS DE JURISDICCIÓ  FEDERAL   DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE                                              ,71118,MARLEN III,2804254123-1,CAMARON DE ALTAMAR,20402013980,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,,2808006270,MARLEN GONZALEZ ARRIAGA,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,69385,MARLEN II,2804018723-6,CAMARON DE ALTAMAR,20402014173,2012-07-25,2016-07-24
2012,VERACRUZ,PÁNUCO,POBLADO EL MORALILLO,3012003673,"NAVIERA Y PESQUERA EL RUISEÑOR, S.A. DE C.V.                          ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,71159,EL RUISEÑOR III,2804190723-6,CAMARON DE ALTAMAR,20402013982,2012-07-25,2016-07-24
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006836,"PESCA MAGUI, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54734,MEMILLO III,2503057423-7,CALAMAR GIGANTE,125080167089,2012-07-25,2014-07-24
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006836,"PESCA MAGUI, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54858,MEMILLO V,2503057523-3,CALAMAR GIGANTE,125080167088,2012-07-25,2014-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808007690,"PORTO JAIBO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXCIO Y MAR CARIBE,78063,LADY NORMA,2804498323-6,CAMARON DE ALTAMAR,228084193365,2012-07-25,2014-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808005553,"PRODUCTOS PESQUEROS DE TAMPICO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,9910,LA PIMIENTA,2804206623-1,CAMARON DE ALTAMAR,22808012726,2012-07-25,2016-07-24
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808005629,EDGARDO GONZALEZ ARRIAGA,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,63677,AVENTURERO,2804051623-6,CAMARON DE ALTAMAR,228084193363,2012-07-24,2014-07-23
2012,SINALOA,MAZATLÁN,MAZATLAN,2508011240,"EUROPESCA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54593,EUROPESCA I,2503028923-1,CAMARON DE ALTAMAR,12508013506,2012-07-24,2016-07-23
2012,YUCATAN,PROGRESO,CHELEM,3105008068,JUAN MARTIN PECH VALLE,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,33753,CAMPECHANO I,3102105023-8,ESCAMA MARINA,231054993115,2012-07-24,2014-07-23
2012,CAMPECHE,CAMPECHE,SAN FCO. DE CAMPECHE,401002837,LAUREANO JESUS CEBALLOS FUENTES,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE.,70060,DON LAU III,0401195023-5,CAMARON DE ALTAMAR,20402011378,2012-07-24,2016-07-23
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004622,MARCELA RUIZ VILLEGAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,68676,CARBAYON I,2804014123-5,CAMARON DE ALTAMAR,22808013004,2012-07-24,2016-07-23
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004622,MARCELA RUIZ VILLEGAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,68692,CARBAYON II,2804014223-5,CAMARON DE ALTAMAR,22808013005,2012-07-24,2016-07-23
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808004622,MARCELA RUIZ VILLEGAS,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,64410,CARBAYON IV,2804040323-2,CAMARON DE ALTAMAR,22808014104,2012-07-24,2016-07-23
2012,CAMPECHE,CAMPECHE,CAMPECHE,401004486,NAVIERA Y PESQUERA CONCORDIA S. A DE C.V.,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,4606,CONCORDIA I,0402147923-1,CAMARON DE ALTAMAR,20401014081,2012-07-24,2016-07-23
2012,CAMPECHE,CAMPECHE,,401003637,"NAVIERA Y PESQUERA MIROLAMA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,3541,MARQUEZ III,0402006523-6,CAMARON DE ALTAMAR,20401013991,2012-07-24,2016-07-23
2012,BAJA CALIFORNIA,ENSENADA,ENSENADA,2508011026,PESCA AZUL S.A. DE C.V.,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,45047,PROGRESO III,0201275620-5,TIBURON,1020308320256,2012-07-24,2015-04-30
2012,SONORA,GUAYMAS,,2604010005,PESQUERA MAR Y TIERRA S.A. DE C.V.,"AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO, Y DEL GOLFO DE CALIFORNIA",48594,MAR Y TIERRA,2601250923-2,CAMARON DE ALTAMAR,12604013249,2012-07-24,2016-07-23
2012,SONORA,PUERTO PEÑASCO,PUERTO  PEÑASCO,2607002082,"S. C. P. P. ESCAMEROS Y CAMARONEROS DE PEÑASCO, S. C. L.                        ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO HASTA EL SUR DEL PARALELO 30 DEL GOLFO DE CALIFORNIA,50476,ERNESTINA I,2601062423-9,ESCAMA MARINA,126047993141,2012-07-24,2016-07-23
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004054,GREGORIO HERNANDEZ JAIME,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y DEL GOLFO DE CALIFORNIA,23465,LUISITO I,2601061323-6,CAMARON DE ALTAMAR,12604013759,2012-07-23,2016-07-22
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508006240,JOSE LERMA CASTILLO,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,25734,DON AGUSTIN I,2503047623-9,CALAMAR GIGANTE,125080167087,2012-07-23,2014-07-22
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808005041,MARCO ANTONIO CARRILLO AGUILERA,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,28688,MA. FERNANDA,2804004323-2,CAMARON DE ALTAMAR,22808011977,2012-07-23,2016-07-22
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607003700,"ORFESA DEL MAR DE CORTEZ, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,26815,DOÑA MATILDE,2601053423-3,CAMARON DE ALTAMAR,12607012384,2012-07-23,2016-07-22
2012,SONORA,GUAYMAS,H. GUAYMAS,2604007811,"PESQUERA DELLY, S.A. DE C.V.",AGUAS DE JURISDICCIÓN DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,24141,DELLY V,2602052823-4,CALAMAR GIGANTE,126047168121,2012-07-23,2014-07-18
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005408,"PESQUERA MORMAR, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,15669,ANTILOPE I,2503028123-4,CAMARON DE ALTAMAR,12508010399,2012-07-23,2016-07-22
2012,CAMPECHE,CAMPECHE,SAN FCO. DE CAMPECHE,2808000489,RAMIRO OCHOA SÁNCHEZ                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,65722,MONIQUE,0402295823-8,CAMARON DE ALTAMAR,23011014138,2012-07-23,2013-07-07
2012,CAMPECHE,CAMPECHE,SAN FCO. DE CAMPECHE,2808000489,RAMIRO OCHOA SÁNCHEZ                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,68288,DISCOVERY,0402295923-8,CAMARON DE ALTAMAR,20402013295,2012-07-23,2013-05-25
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508015977,"PESCA EL CENTENARIO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,1388,PROPEMEX G-3-G,2503242423-0,CALAMAR,10311167-8,2012-07-20,2014-07-19
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508015977,"PESCA EL CENTENARIO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DE OCÉANO PACÍFICO,1388,PROPEMEX G-3-G,2503242423-0,TIBURON,10311183226,2012-07-20,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508015977,"PESCA EL CENTENARIO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,1388,PROPEMEX G-3-G,2503242423-0,ESCAMA,10311199325,2012-07-20,2014-07-19
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",LITOAL DEL OCEANO PACIFICO,55202,VICTORIA XVII,2503026723-3,TIBURON,1020308320008,2012-07-18,2015-04-30
2012,CAMPECHE,CAMPECHE,LERMA,401002423,"CAMARONERA SAABRA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,40972,KUKULKÁN X,0402032423-2,CAMARON DE ALTAMAR,20401013937,2012-07-17,2016-07-16
2012,SONORA,PUERTO PEÑASCO,PUERTO PEÑASCO,2607004450,"CIP CAMARONERA E INDUSTRIAS DE PEÑASCO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,41939,JORGE IVAN,2601018923-1,ESCAMA MARINA,126070993062,2012-07-17,2014-07-16
2012,SONORA,GUAYMAS,H. GUAYMAS,2604011409,"GEOMAR PESQUERA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,24166,GEOMAR V,2602013123-8,CAMARON DE ALTAMAR,12604010874,2012-07-17,2016-07-16
2012,CAMPECHE,CAMPECHE,SAN FRANCISCO DE CAMPECHE,401004502,"NAVIERA CAMPECHE MARVEL, S.A DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,69906,EDWARD,0402184923-7,CAMARON DE ALTAMAR,20401013285,2012-07-17,2016-07-16
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005382,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,55657,MAROS XI,2503133423-4,TIBURON,125080832073,2012-07-17,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005382,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,55319,MAROS IX,2503079023-1,TIBURON,2503079023-1,2012-07-17,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005382,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,55301,MAROS VIII,2503078923-8,TIBURON,125080832072,2012-07-17,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005382,"PESCA INDUSTRIAL MAROS, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,55319,MAROS IX,2503079023-1,TIBURON,125080832074,2012-07-17,2015-04-30
2012,CAMPECHE,CAMPECHE,SAN FCO. DE CAMPECHE,2808000489,RAMIRO OCHOA SÁNCHEZ                                                  ,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBIE,64451,CHALLENGER,0402295723-4,CAMARON DE ALTAMAR,22808014117,2012-07-17,2016-07-16
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508010788,"PESQUERA DOÑA JULIA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,49932,DOÑA JULIA,2503268423-1,CAMARON DE ALTAMAR,12508010689,2012-07-16,2014-07-15
2012,SINALOA,MAZATLÁN,MAZATLAN,2508009079,PESQUERA MAZATLECOS S.A. DE C.V.,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54395,GRISELDA HÍPÓLITA,2503265423-3,TIBURON,1020308320146,2012-07-16,2015-04-30
2012,SINALOA,MAZATLÁN,MAZATLAN,2508009079,PESQUERA MAZATLECOS S.A. DE C.V.,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,54395,GRISELDA HIPOLITA,2503265423-3,CAMARON DE ALTAMAR,12005012786,2012-07-16,2014-07-15
2012,TAMAULIPAS,TAMPICO,TAMPICO,2808007708,EDGAR ESTUARDO REYES GARCIA,AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,65789,EL GALILEO II,2804034123-8,ESCAMA MARINA,228084993310,2012-07-12,2014-07-11
2012,SONORA,PUERTO PEÑASCO,PUERTO  PEÑASCO,2607002082,"S. C. P. P. ESCAMEROS Y CAMARONEROS DE PEÑASCO, S. C. L.                        ",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y DEL GOLFO E CALIFORNIA,50351,MISTER II,2601010123-8,TIBURON,126070832005,2012-07-12,2016-04-30
2012,SONORA,GUAYMAS,H. GUAYMAS,2604011409,"GEOMAR PESQUERA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,45054,GEOMAR IX,2602267223-3,TIBURON,126047832050,2012-07-11,2016-04-30
2012,SONORA,GUAYMAS,H. GUAYMAS,2604011409,"GEOMAR PESQUERA, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,45054,GEOMAR IX,2602267223-3,CALAMAR GIGANTE,126047168102,2012-07-11,2016-07-10
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA.,38638,COZAR XIX,2602002223-5,TIBURON,126047832007,2012-07-11,2015-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,41061,CORZAR IX,2602001523-6,TIBURON,126047832003,2012-07-11,2016-04-30
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,44719,SONORENSE II,2602004923-3,CALAMAR GIGANTE,126047168226,2012-07-11,2016-07-10
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,49601,ARSENIO V RODRIGUEZ RIVERA,2602005123-6,CALAMAR GIGANTE,120047168219,2012-07-11,2016-07-11
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,38836,NAINARI,2602004123-4,CALAMAR GIGANTE,126047168221,2012-07-11,2016-07-10
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,24133,DAGIO I,2602002823-8,CALAMAR GIGANTE,126047168222,2012-07-11,2014-07-10
2012,SONORA,GUAYMAS,GUAYMAS,2604006110,"INVERSIONES BACOCHIBAMPO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO Y GOLFO DE CALIFORNIA,38950,ANGEL,2602003823-2,CALAMAR GIGANTE,126047168220,2012-07-11,2016-07-10
2012,OAXACA,SALINA CRUZ,SALINA CRUZ,2005000399,"MARISCOS DEL PACIFICO SUR, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,2741,PACÍFICO SUR 3,2003045720-5,CAMARON DE ALTAMAR,12005012219,2012-07-11,2014-07-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508005366,"OPERADORA MARÍTIMA DEL PACÍFICO, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO,34793,MAZATLAN XV,2503055323-3,TIBURON,10303883234,2012-07-11,2015-04-30
2012,SONORA,HUATABAMPO,YAVAROS,2609004219,"PACÍFICO INDUSTRIAL, S.A. DE C.V.","DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC. III, 8° FRACC III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010.EL AREA DE OPERACIONN SE CIRCUNSCRIBE A LAS  AGUAS DE JURISDICCION FEDERAL  DEL GOLFO DE CALIFORNIA, ASI MISMO SE ATENDRA A LO QUE SE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA",56424,PISA 2,2601279533-9,PELAGICOS MENORES,12604779364,2012-07-11,2014-07-10
2012,SONORA,HUATABAMPO,YAVAROS,2609004219,"PACÍFICO INDUSTRIAL, S.A. DE C.V.","DE ACUERDO A LO SEÑALADO EN EL ART. 2° FRACC. III, 8° FRACC III Y XII DE LA LGPAS, ASI COMO EN LO ESTABLECIDO EN LA CARTA NACIONAL PESQUERA PUBLICADA EN EL D.O.F. EL 02/12/2010.EL AREA DE OPERACIONN SE CIRCUNSCRIBE A LAS  AGUAS DE JURISDICCION FEDERAL  DEL GOLFO DE CALIFORNIA, ASI MISMO SE ATENDRA A LO QUE SE SEÑALE EL PLAN DE MANEJO PUBLICADO POR EL INAPESCA",56416,PISA 1,2601279433-3,PELAGICOS MENORES,12604779329,2012-07-11,2014-07-10
2012,VERACRUZ,TUXPAN,TUXPAN,3010002909,"PESCA FINA DE TUXPAM, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,34389,PROPEMEX A-23-G,3001007123-8,TIBURON,230106832008,2012-07-11,2016-04-30
2012,VERACRUZ,TUXPAN,TUXPAN,3010002909,"PESCA FINA DE TUXPAM, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,39180,ROBALO XII,3001005023-7,TIBURON,230106832083,2012-07-11,2016-04-30
2012,VERACRUZ,TUXPAN,TUXPAN,3010002909,"PESCA FINA DE TUXPAM, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL GOLFO DE MÉXICO Y MAR CARIBE,39073,PAMPANO XI,3001004923-5,TIBURON,230105721009,2012-07-11,2016-04-30
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508011182,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL EL LITORAL DEL OCEÁNO PACÍFICO,43513,MARIANO PEREZ VII,2503206023-1,CAMARON DE ALTAMAR,12005012249,2012-07-11,2014-07-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508011182,"PESCA INTEGRA DE ALTA MAR, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACIFICO,11684,MARIANO PEREZ IV,2503111823-5,CAMARON DE ALTAMAR,10601013476,2012-07-11,2014-07-10
2012,SINALOA,MAZATLÁN,MAZATLÁN,2508009053,"PESQUERA AXEL'S, S.A. DE C.V.",AGUAS DE JURISDICCIÓN FEDERAL DEL LITORAL DEL OCÉANO PACÍFICO ,54544,DON ANTONIO PEREZ XX ,2503047223-2,CAMARON DE ALTAMAR,12508014252,2012-07-11,2014-07-10
