AÑO ,ESTADO,MUNICIPIO,LOCALIDAD, RNP TITULAR,TITULAR,PESQUERIA,FECHA INICIO,FECHA TERMINO,N°  EMB. ,NOMBRE EMBARCACIÓN,MATRICULA,ZONA DE PESCA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,MAYRA,2803001613-4,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,MELISSA,2803001713-1,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,PATY,2803051713-3,RIO SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,EJIDO VISTA HERMOSA,2810000220,"S.C.P.P. PESCADORES DEL NORTE DE TAMAULIPAS, S.C. DE R.L. DE C.V.",JAIBA,10-19-12,10-18-17,1,ZAIRA YAQUELIN,2803094813-8,RIO SOTO LA MARINA
2012,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,1201006952,"S.C.P.P. PLAYA OLVIDADA, S.C. DE R.L.",ESCAMA ,11-14-12,11-13-17,3,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,GUERRERO,SAN MARCOS,POZA DEL TULE,1201008131,"S.C.P.P. POZA DEL TULE, S.C. DE R.L.",ESCAMA DE AGUA DULCE,08-28-12,08-27-16,2,VARIAS,,LAGUNA DE TECOMATE PESQUERIA
2012,SINALOA,ESCUINAPA,EJIDO CAMPANA 2,2504001021,"S.C.P.P. PRESA DE LA CAMPANA, S.R.L.",ESCAMA DE AGUA DULCE,10-05-12,10-04-16,2,VARIAS,,AGUAS CONTINENTALES DE LA PRESA LA CAMPANA EN ESCUINAPA
2012,SINALOA,CULIACAN,JESUS MARIA  ,2501000380,"S.C.P.P. PRESA PRESIDENTE ADOLFO LOPEZ MATEOS, S.C.L.",ESCAMA DE AGUA DULCE,11-25-12,11-25-16,11,VARIAS,,AGUAS CONTINENTALES DE LA PRESA PRESIDENTE ADOLFO LOPEZ MATEOS
2012,GUERRERO,CUAJINICUILAPA,PUNTA MALDONADO,1205001348,"S.C.P.P. PUNTA MALDONADO, S.C. DE R.L. DE C.V.",ESCAMA,11-28-12,11-27-17,13,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,SINALOA,ANGOSTURA,LA REFORMA,2506000054,"S.C.P.P. RIB. PESCADORES DE LA PIONIA, S. DE R.L. DE C.V.",JAIBA,06-12-12,06-11-16,6,VARIAS,,"BAHÍA DE SANTA MARIA, CORRESPONDIENTE AL MUNICIPIO DE ANGOSTURA,  EN EL ESTADO DE SINALOA."
2012,OAXACA,S. PEDRO TAPANATEPEC,BERNAL DIAZ DEL CAST,2001000633,S.C.P.P. RIBEREÑA BERNAL DIOS DEL CASTILLO S.C. DE R.L.,CAMARÓN DE ESTERO,06-05-12,06-04-16,30,VARIAS,,"EN EL SISTEMA LAGUNARIO DEL MAR MUERTO, EN LAS ZONAS PUNTA CHAL, LA CUBACHA DE SAN ANDRES, EN FRENTE DE CONCHALITO Y PUNTA PALOMA, EN TULAR EN FRENTE DE GUADALUPE Y RINCON JUAREZ, BERLIN, EL TABLON DE TIMOCON, EN LAS PLAYAS DE SAN MARTIN, EN PIE DEL CERRO Y EN EL CABALLAR, ESTADO DE OAXACA."
2012,SINALOA,ANGOSTURA,COSTA AZUL,2506000203,"S.C.P.P. RIBEREÑA COSTA AZUL, S. C. DE R. L. DE C.V.",JAIBA,11-28-12,11-27-16,6,VARIAS,,"BAHÍA DE SANTA MARÍA, CORRESPONDIENTE AL MUNICIPIO DE ANGOSTURAS ,SINALOA"
2012,SINALOA,ESCUINAPA,ESCUINAPA,2504000742,"S.C.P.P. RIBEREÑA GERMINAL ARAMBURO CRISTERNA, SC.",JAIBA,05-18-12,05-17-16,4,VARIAS,,"LAGUNA GRANDE-LAGUNA AGUA GRANE, EN EL ESTADO DE SINALOA"
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,BETY 2,2803035613-9,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,BETY 3,2803036913-9,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,EL AMERICA,2803035213-2,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,EL HALCON,2803034913-9,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,ELISA,2803034813-1,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,FLOR DEL RIO 2,2803036413-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA CRYSTAL,2803035413-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA GAVIOTA V,2803036213-7,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA LUPITA 2,2803036113-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA MARY 3,2803035713-1,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA NENA 5,2803035513-4,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA PALOMA 1,2803036013-5,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA PATY IV,2803037013-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA SUSANA 1,2803036313-1,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA VICKY,2803036613-5,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA YESSI III,2803036713-0,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA YULIANITA 6,2803035813-4,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA YUNIOR I,2803035313-5,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,LA YUNIOR II,2803035913-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,MAYRA  ,2803034713-3,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,PETER,2803036813-1,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,ROSA ELVIRA,2803035013-8,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,ROSITA,2803036513-9,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,TAMAULIPAS,SOTO LA MARINA,POBLADO LA PESCA,280300070,S.C.P.P. RIBEREÑA LAGUNA DE MORALES S.C. DE R.L. DE C.V.,CAMARÓN DE ESTERO,08-07-12,08-06-17,1,VIVIS 2,2803035113-4,LAGUNA DE MORALES EN LA OFICINA DE PESCA EN SOTO LA MARINA
2012,GUERRERO,LA UNION,PETACALCO,1202002018,"S.C.P.P. RIVEREÑA PETACALCO, S.C. DE R.L.",ESCAMA,11-26-12,11-25-17,3,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,SINALOA,ELOTA,EL SALTO GRANDE,2501001420,"S.C.P.P. SALTO CHICO, S.C.L.",ESCAMA DE AGUA DULCE,10-05-12,10-04-16,45,VARIAS,,AGUAS CONTINENTALES DE LA PRESA ADOLFO LOPEZ MATEOS EN EL ESTADO DE SINALOA
2012,GUERRERO,LA UNION,SAN FRANCISCO,1202001937,"S.C.P.P. SAN FRANCISCO, S.C. DE R.L.",ESCAMA DE AGUA DULCE,12-03-12,12-02-16,10,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,GUERRERO,LA UNION,SAN FRANCISCO,1202001937,"S.C.P.P. SAN FRANCISCO, S.C. DE R.L.",ESCAMA,12-03-12,12-02-16,10,VARIAS,,LITORAL DEL ESTADO DE GUERRERO
2012,SINALOA,AHOME,EL COLORADO,2507002901,"S.C.P.P. SOSTENES GAXIOLA HIGUERA, S.C.L.",JAIBA,09-06-12,09-06-16,6,VARIAS,,"BAHIA EL COLORADO, LECHGUILLA Y SANTA MARIA"
2012,SINALOA,NAVOLATO,EL CASTILLO,2509000713,"S.C.P.P. TEODORO CERVANTES PEREZ, S. DE R.L. DE C.V.",JAIBA,05-24-12,05-23-16,6,VARIAS,,"BAHÍA DE ALTATA Y ENSENADA DEL PABELLON, EN EL ESTADO DE SINALOA"
2012,OAXACA,SALINA CRUZ,SALINA CRUZ,2005004095,"S.C.P.P. TIBURONEROS CHONTALES, S.C. DE R.L.",TIBURON,05-11-12,04-30-16,1,TIBURON II,2003130113-9,LITORAL DEL ESTADO DE OAXACA: DE BARRA DE SAN FRANCISCO A ENSENADA MORRO AYUTA
2012,SINALOA,AHOME,EL COLORADO,2507002950,"S.C.P.P. UNIDOS RIVIGIA, S.C. DE R.L.",JAIBA,11-25-12,11-25-16,5,VARIAS,,"BAHIA DE LECHUGUILLA, EL COLORADO Y ESTUARIO DEL RIO FUERTE"
2012,SINALOA,CULIACAN,CULIACAN,2501001893,S.C.P.P. VINORAMAS. S.C.L.,ESCAMA MARINA,11-29-12,11-28-16,10,VARIAS,,AGUAS CONTINENTALES DE LA PRESA ING. JUAN M. GUERRERO ALCOCER
2012,OAXACA,S. FCO. IXHUATÁN,SAN FCO. IXHUATÁN,2001001177,"S.C.P.P. Y ACUACULTURAL DE BIENES Y SERV. CACHIMBO, S.C. DE R.L. DE C.V.",JAIBA,05-11-12,05-10-16,15,VARIAS,,"SISTEMA LAGUNAR DEL MAR MUERTO EN LOS ESTEROS DENOMINADOS ESTERÓN, LA MAJADA, COPAL, LA ESQUINA Y RANCHO VIEJO EN EL ESTADO DE OAXACA"
2012,OAXACA,S. FCO. IXHUATÁN,SAN FCO. IXHUATÁN,2001001177,"S.C.P.P. Y ACUACULTURAL DE BIENES Y SERV. CACHIMBO, S.C. DE R.L. DE C.V.",ESCAMA MARINA,06-12-12,06-11-16,15,VARIAS,,"EN EL SISTEMA LAGUNAR DEL MAR MUERTO EN LOS ESTEROS DENOMINADOS ESTERÓN, LA MAJADA, LA ESQUINA, Y RANCHO VIEJO, EN EL MUNICIPIO DE SAN FRANCISCO IXHUATAN, OAXACA."
2012,OAXACA,S. FCO. IXHUATÁN,SAN FCO. IXHUATAN,2001001177,"S.C.P.P. Y ACUACULTURAL DE BIENES Y SERVICIOS CACHIMBO, S.C. DE       R.S. DE C.V.",CAMARÓN DE ESTERO,05-11-12,05-10-16,15,VARIAS,,"EN EL SISTEMA LAGUNARIO DEL MAR MUERTO EN LOS ESTEROS DENOMINADOS: LA MAJADA, LA ESQUINA Y RANCHO VIEJO, EN EL ESTADO DE OAXACA."
2012,BAJA CALIFORNIA,ENSENADA,EJIDO VILLA DE JESUS MARIA,203006168,"S.C.P.P. Y ACUICOLA CON PATRIMONIO EN EL MAR, S.C.L.",CALAMAR GIGANTE,08-08-12,08-07-16,10,VARIAS,,AGUAS DE JURISDICCION FEDERAL DEL OCEANO PACIFICO DE LA COSTA OESTE DE BAJA CALIFORNIA
2012,GUERRERO,COYUCA DE BENITEZ,EL PAPAYO,1201000377,"S.C.P.P. Y ACUICOLA COSTA DE PLATA, S.C. DE R.L. DE C.V.",ESCAMA DE AGUA DULCE,12-21-12,12-20-16,1,MIRALDA,,LAGUNA DE MITLA
2012,SINALOA,ELOTA,PAREDON COLORADO,2501002030,"S.C.P.P. Y ACUICOLA EL PAREDON COLORADO, S.C.L.",ESCAMA DE AGUA DULCE,11-07-12,11-06-16,47,VARIAS,0,AGUAS DE JURISDICCIÓN FEDERAL DE LA PRESA AURELIO BENASSINI VIZCAÍNO (EL SALTO) EN EL ESTADO DE SINALOA
2012,SINALOA,ANGOSTURA,COSTA AZUL,2508000260,S.C.P.P. Y ACUICOLA ENSENADA VACAPORA S.C.L. DE C.V.,JAIBA,05-24-12,05-23-16,6,VARIAS,,"BAHÍA DE SANTA MARIA, EN EL ESTADO DE SINALOA"
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,GEORGINA,2602050413-5,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,MARIBEL,2602050513-9,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,CRISPIN,2602051013-6,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,MARIA JESÚS,2602050913-9,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,TERESA,2602050813-1,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,ARTURO,2602050713-4,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SONORA,GUAYMAS,GUAYMAS,2604009528,"S.C.P.P. Y COMERCIALIZACIÓN DON CRISPIN, S.C.L.",CALAMAR GIGANTE,11-13-12,11-12-16,1,MANUEL,2602050613-5,AGUAS DE JURISDICCIÓN FEDERAL DEL GOLFO DE CALIFORNIA DESDE BOCA NORTE DE LOBOS AL COLORADO
2012,SINALOA,AHOME,LAS LAJITAS,2507001846,"S.C.P.P. Y DE SERV. LAS CHICURAS, S DE R.L.",JAIBA,11-27-12,11-26-16,6,VARIAS,,"ESTERO LAS LAJITAS LAS CHICURAS, SAN JUAN Y GOLFO DE CALIFORNIA, CORRESPONDIENTE AL MUNICIPIO DE AHOME, SINALOA"
2012,SINALOA,AHOME,LOS MOCHIS,2507002794,"S.C.P.P. Y DE SERVICIOS ISLA DE TADEO, S. DE R.L.",JAIBA,11-27-12,11-26-16,6,VARIAS,,"BAHÍA DE NAVACHISTE Y GOLFO DE CALIFORNIA, CORRESPONDIENTE AL MUNICIPIO DE GUASAVE"
2012,SINALOA,AHOME,SAN LORENZO NUEVO,2507002919,"S.C.P.P. Y DE SERVICIOS REYNITA, S.C. DE R.L. ",JAIBA,11-26-12,11-25-16,5,VARIAS,,"BAHIA LA BALLENA, PITAYA Y CHICURA"
2012,GUERRERO,LA UNION,ZACATULA,1202001929,"S.C.P.P. ZACATULA, S.C. DE R.L.",ESCAMA DE AGUA DULCE,11-14-12,11-13-17,9,VARIAS,,BRAZO IZQUIERDO DEL BALSAS
2012,SINALOA,ANGOSTURA,LA REFORMA,2506001748,"S.C.P.P.ALBINO SOBERANES NAVARRO, S.C. DE R.L. DE C.V.",JAIBA,08-01-12,07-31-16,6,VARIAS,,"AGUAS DE LA BAHIA DE SANTA MARIA, EN EL ESTADO DE SINALOA"
2012,SINALOA,SINALOA DE LEYVA,BACUBIRITO,2505001244,"S.C.P.P.Y SERVICIOS CHICORATO, S.C.L.",ESCAMA DE AGUA DULCE,11-15-12,11-14-16,32,VARIAS,,AGUAS DE JURISDICCIÓN FEDERAL DE LA PRESA GUSTAVO DIAZ ORDAZ (BACURATO) EN EL ESTADO DE SINALOA.
2012,MICHOACAN,COAHUAYAN,BOCA DE APIZA,1607000286,S.S.S. GRUPO SOCIAL BOCA DE APIZA,ESCAMA MARINA,11-05-12,11-04-16,10,VARIAS,,"LITORAL DEL PACIFICO, COSTA DE MICHOACAN"
2012,NAYARIT,STA. MARIA DEL ORO,EL BURUATO,1804000758,S.S.S. PRODUCTORES DE ESCAMA  EL BURUATO,ESCAMA DE AGUA DULCE,07-09-12,07-08-17,6,VARIAS,,"AGUAS DE JURISDICCION FEDERAL DEL EMBALSE DE LA PRESA DE AGUAMILPA, NAYARIT"
2012,GUERRERO,COYUCA DE BENITEZ,EL PAPAYO,1201009402,"SANTA BARBARITA DEL PAPAYO, SC DE RL DE CV",ESCAMA DE AGUA DULCE,07-05-12,07-04-17,6,VARIAS,,LAGUNA DE MITLA
2012,SINALOA,ANGOSTURA,PLAYA COLORADA,2506000526,SANTIAGO CONTRERAS ANDRADE,ESCAMA MARINA,11-28-12,11-27-16,4,VARIAS,,AGUAS DE JURISDICCION FEDERAL DEL ESTADO DE SINALOA
2012,SINALOA,ESCUINAPA,TEACAPAN,2504000098,"SC DE ALTAMAR DE ACTIVIDADES DIVERSAS Y TURISMO LA BOCA DE TEACAPAN, SC DE RL DE CV",ESCAMA,05-16-12,05-15-16,2,VARIAS,,AGUAS DE JURISDICCIÓN FEDERAL EN EL ESTADO DE SINALOA
2012,SINALOA,NAVOLATO,YAMETO,2509002305,"SC EL FARO DE YAMETO, SC DE RL DE CV",JAIBA,11-07-12,11-06-16,8,VARIAS,,"AGUAS MARINAS DE LA BAHÍA DE SANTA MARIA, EN EL ESTADO DE SINALOA"
2012,OAXACA,SAN DIONISIO DEL MAR,SAN DIONISIO DEL MAR,2001000641,"SC. PESCADORES DE LA BAHIA DE GUAMUCHIL, S. DE R.LDE C.V.",CAMARÓN DE ESTERO,06-05-12,06-04-16,48,VARIAS,,LAGUNA INFERIOR
2012,SINALOA,BADIRAGUATO,EL VAREJONAL,2501001354,SC.P.P. EL VAREJONAL SCL,ESCAMA DE AGUA DULCE,10-15-12,10-14-16,26,VARIAS,,AGUAS CONTINENTALES DE LA PRESA ADOLFO LOPEZ MATEOS EN EL ESTADO DE SINALOA
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 20,2504240713-2,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 60,2504272113-5,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 32,2504274513-6,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 51,2504240113-4,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 64,2504263013-5,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 49,2504234813-9,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
2012,SINALOA,ESCUINAPA,TEACAPAN,2504001484,"SCP Y COMERCIALIZACIÓN DE PRODUCTOS DEL MAR DE TEACAPAN, SC DE RL",CAMARON DE ESTERO,09-06-12,09-05-16,1,P.M.T. NO. 50,2504234513-5,"EN LOS SISTEMAS LAGUNARES AGUA GRANDE, CAMICHIN, LA BRECHA, LA PALMA, ALGODONES, LA CRUZ Y ESTERO LA CEBOLLA (O BAJO LA CEBOLLA), EN EL ESTADO DE SINALOA"
