Año,Estado,Especie,Cantidad
2010,CHIAPAS,OTROS,0
2010,COAHUILA,OTROS,0
2010,DURANGO,OTROS,0
2010,HIDALGO,OTROS,0
2010,QUERETARO,OTROS,0
2010,TAMAUUPAS,OTROS,0
2011,CHIAPAS,OTROS,0
2011,COAHUILA,OTROS,0
2011,DURANGO,OTROS,0
2011,GUERRERO,OTROS,0
2011,HIDALGO,OTROS,0
2011,MORELOS,OTROS,0
2011,NAYARIT,OTROS,0
2011,NUEVO LEON,OTROS,0
2011,QUERETARO,OTROS,0
2011,QUINTANA ROO,OTROS,0
2012,BAJA CALIFORNIA SUR,OTROS,0
2012,CAMPECHE,OTROS,0
2012,COLIMA,OTROS,0
2012,DURANGO,OTROS,0
2012,GUANAJUATO,OTROS,0
2012,GUERRERO,OTROS,0
2012,HIDALGO,OTROS,0
2012,MORELOS,OTROS,0
2012,NUEVO LEON,OTROS,0
2012,TABASCO,OTROS,0
2012,TAMAUUPAS,OTROS,0
2013,CHIHUAHUA,OTROS,0
2013,DURANGO,OTROS,0
2013,GUERRERO,OTROS,0
2013,HIDALGO,OTROS,0
2013,NUEVO LEON,OTROS,0
2013,QUERETARO,OTROS,0
2013,ZACATECAS,OTROS,0.28
2011,GUANAJUATO,OTROS,1
2009,GUANAJUATO,OTROS,2.5
2010,GUANAJUATO,OTROS,3.5
2010,NUEVO LEON,OTROS,15
2009,SONORA,OTROS,17
2013,NAYARIT,OTROS,19.5
2010,MORELOS,OTROS,20
2010,ESTADO DE MEXICO,OTROS,25
2012,QUINTANA ROO,OTROS,26
2011,SAN LUIS POTOSI,OTROS,42
2010,ZACATECAS,OTROS,46
2011,ESTADO DE MEXICO,OTROS,46
2013,TLAXCALA,OTROS,48
2012,ESTADO DE MEXICO,OTROS,50
2013,SAN LUIS POTOSI,OTROS,51
2009,HIDALGO,OTROS,56.5
2013,COAHUILA,OTROS,74.1
2011,TLAXCALA,OTROS,77
2012,SAN LUIS POTOSI,OTROS,79.57
2009,CAMPECHE,OTROS,83
2013,SINALOA,OTROS,84
2012,TLAXCALA,OTROS,95
2009,COLIMA,OTROS,102
2013,ESTADO DE MEXICO,OTROS,119
2009,COAHUILA,OTROS,150
2011,CAMPECHE,OTROS,152
2012,CHIAPAS,OTROS,182
2012,QUERETARO,OTROS,200
2013,QUINTANA ROO,OTROS,223
2013,BAJA CALIFORNIA SUR,OTROS,275
2013,CAMPECHE,OTROS,275
2009,VERACRUZ,OTROS,281.9
2009,OAXACA,OTROS,352
2010,OAXACA,OTROS,457
2011,CHIHUAHUA,OTROS,472
2011,AGUASCALENTES,OTROS,487
2013,CHIAPAS,OTROS,500
2010,TLAXCALA,OTROS,507.5
2009,ESTADO DE MEXICO,OTROS,522
2011,ZACATECAS,OTROS,525.84
2012,ZACATECAS,OTROS,532.76
2009,QUINTANA ROO,OTROS,540
2013,TABASCO,OTROS,561
2010,COLIMA,OTROS,613.7
2009,QUERETARO,OTROS,618
2009,TABASCO,OTROS,639
2011,COLIMA,OTROS,653
2010,QUINTANA ROO,OTROS,657
2010,CAMPECHE,OTROS,672
2009,NAYARIT,OTROS,686.5
2013,COLIMA,OTROS,720
2009,MORELOS,OTROS,728
2012,SINALOA,OTROS,804.2
2012,CHIHUAHUA,OTROS,809
2012,NAYARIT,OTROS,821
2010,GUERRERO,OTROS,1008
2012,OAXACA,OTROS,1055
2011,TABASCO,OTROS,1102
2011,TAMAUUPAS,OTROS,1139
2010,YUCATAN,OTROS,1179
2013,PUEBLA,OTROS,1346.5
2009,YUCATAN,OTROS,1362.75
2010,SAN LUIS POTOSI,OTROS,1437
2013,MICHOACAN,OTROS,1598
2011,OAXACA,OTROS,1672
2013,BAJA CALIFORNIA,OTROS,1729.52
2009,BAJA CALIFORNIA SUR,OTROS,1758
2013,TAMAUUPAS,OTROS,1807
2009,GUERRERO,OTROS,1911.2
2010,VERACRUZ,OTROS,1918
2009,TLAXCALA,OTROS,2031.13
2009,ZACATECAS,OTROS,2116.8
2012,MICHOACAN,OTROS,2233
2010,NAYARIT,OTROS,2253
2009,PUEBLA,OTROS,2575
2012,DF,OTROS,2579.4
2009,CHIHUAHUA,OTROS,2637.5
2009,TAMAUUPAS,OTROS,2666
2010,CHIHUAHUA,OTROS,2698
2011,PUEBLA,OTROS,2756.5
2013,OAXACA,OTROS,2844
2009,NUEVO LEON,OTROS,2950
2012,COAHUILA,OTROS,3058
2012,PUEBLA,OTROS,3232
2013,MORELOS,OTROS,3800
2010,TABASCO,OTROS,3842.3
2011,BAJA CALIFORNIA,OTROS,3975
2010,SINALOA,OTROS,4841
2013,VERACRUZ,OTROS,5934.5
2010,AGUASCALENTES,OTROS,5960
2011,VERACRUZ,OTROS,6340.35
2012,VERACRUZ,OTROS,7057.5
2013,YUCATAN,OTROS,7676.5
2013,JALISCO,OTROS,7990
2012,YUCATAN,OTROS,8776
2010,BAJA CALIFORNIA SUR,OTROS,9310
2009,SAN LUIS POTOSI,OTROS,9687
2009,DF,OTROS,9769.2
2013,GUANAJUATO,OTROS,10210
2010,MICHOACAN,OTROS,10612
2011,DF,OTROS,13303.4
2009,BAJA CALIFORNIA,OTROS,14856.2
2011,MICHOACAN,OTROS,15340
2009,SINALOA,OTROS,15434
2010,PUEBLA,OTROS,17538.3
2010,BAJA CALIFORNIA,OTROS,17712.34
2012,AGUASCALENTES,OTROS,18782.5
2013,DF,OTROS,22667.6
2009,JALISCO,OTROS,22777.5
2009,MICHOACAN,OTROS,26716
2013,AGUASCALENTES,OTROS,29486.5
2012,SONORA,OTROS,35196
2012,BAJA CALIFORNIA,OTROS,44332.97
2013,SONORA,OTROS,57290
2011,YUCATAN,OTROS,65341
2012,JALISCO,OTROS,80797.65
2010,DF,OTROS,90176.04
2010,SONORA,OTROS,100385
2011,JALISCO,OTROS,100674.83
2011,SONORA,OTROS,101446
2011,SINALOA,OTROS,121397.9
,,OTROS,157330
2011,BAJA CALIFORNIA SUR,OTROS,158953
2010,JALISCO,OTROS,238023.6
2013,CAMPECHE,PELACICOS MENORES,0
2013,CHIAPAS,PELACICOS MENORES,0
2013,CHIHUAHUA,PELACICOS MENORES,0
2013,COAHUILA,PELACICOS MENORES,0
2013,COLIMA,PELACICOS MENORES,0
2013,DF,PELACICOS MENORES,0
2013,DURANGO,PELACICOS MENORES,0
2013,ESTADO DE MEXICO,PELACICOS MENORES,0
2013,GUANAJUATO,PELACICOS MENORES,0
2013,GUERRERO,PELACICOS MENORES,0
2013,HIDALGO,PELACICOS MENORES,0
2013,JALISCO,PELACICOS MENORES,0
2013,MICHOACAN,PELACICOS MENORES,0
2013,MORELOS,PELACICOS MENORES,0
2013,NAYARIT,PELACICOS MENORES,0
2013,NUEVO LEON,PELACICOS MENORES,0
2013,OAXACA,PELACICOS MENORES,0
2013,PUEBLA,PELACICOS MENORES,0
2013,QUERETARO,PELACICOS MENORES,0
2013,QUINTANA ROO,PELACICOS MENORES,0
2013,SAN LUIS POTOSI,PELACICOS MENORES,0
2013,SINALOA,PELACICOS MENORES,0
2013,TABASCO,PELACICOS MENORES,0
2013,TAMAUUPAS,PELACICOS MENORES,0
2013,TLAXCALA,PELACICOS MENORES,0
2013,VERACRUZ,PELACICOS MENORES,0
2013,YUCATAN,PELACICOS MENORES,0
2013,ZACATECAS,PELACICOS MENORES,0
2013,AGUASCALENTES,PELACICOS MENORES,20
2013,BAJA CALIFORNIA,PELACICOS MENORES,6000
2013,SONORA,PELACICOS MENORES,25000
2013,BAJA CALIFORNIA SUR,PELACICOS MENORES,33900
,,PELACICOS MENORES,64920
2009,AGUASCAUENTES,PEPINO,0
2009,BAJA CALIFORNIA SUR,PEPINO,0
2009,CHIAPAS,PEPINO,0
2009,CHIHUAHUA,PEPINO,0
2009,COAHUILA,PEPINO,0
2009,COLIMA,PEPINO,0
2009,DF,PEPINO,0
2009,DURANGO,PEPINO,0
2009,ESTADO DE MEXICO,PEPINO,0
2009,GUANAJUATO,PEPINO,0
2009,GUERRERO,PEPINO,0
2009,HIDALGO,PEPINO,0
2009,JALISCO,PEPINO,0
2009,MICHOACAN,PEPINO,0
2009,MORELOS,PEPINO,0
2009,NUEVO LEON,PEPINO,0
2009,OAXACA,PEPINO,0
2009,PUEBLA,PEPINO,0
2009,QUERETARO,PEPINO,0
2009,QUINTANA ROO,PEPINO,0
2009,SONORA,PEPINO,0
2009,TABASCO,PEPINO,0
2009,TAMAUUPAS,PEPINO,0
2009,TLAXCALA,PEPINO,0
2009,VERACRUZ,PEPINO,0
2009,ZACATECAS,PEPINO,0
2010,AGUASCALENTES,PEPINO,0
2010,BAJA CALIFORNIA SUR,PEPINO,0
2010,CHIAPAS,PEPINO,0
2010,CHIHUAHUA,PEPINO,0
2010,COAHUILA,PEPINO,0
2010,COLIMA,PEPINO,0
2010,DF,PEPINO,0
2010,DURANGO,PEPINO,0
2010,GUANAJUATO,PEPINO,0
2010,GUERRERO,PEPINO,0
2010,HIDALGO,PEPINO,0
2010,MORELOS,PEPINO,0
2010,NAYARIT,PEPINO,0
2010,NUEVO LEON,PEPINO,0
2010,OAXACA,PEPINO,0
2010,PUEBLA,PEPINO,0
2010,QUERETARO,PEPINO,0
2010,SAN LUIS POTOSI,PEPINO,0
2010,SINALOA,PEPINO,0
2010,TABASCO,PEPINO,0
2010,TAMAUUPAS,PEPINO,0
2010,TLAXCALA,PEPINO,0
2010,ZACATECAS,PEPINO,0
2011,AGUASCALENTES,PEPINO,0
2011,CHIAPAS,PEPINO,0
2011,CHIHUAHUA,PEPINO,0
2011,COAHUILA,PEPINO,0
2011,COLIMA,PEPINO,0
2011,DURANGO,PEPINO,0
2011,ESTADO DE MEXICO,PEPINO,0
2011,GUANAJUATO,PEPINO,0
2011,GUERRERO,PEPINO,0
2011,HIDALGO,PEPINO,0
2011,MICHOACAN,PEPINO,0
2011,MORELOS,PEPINO,0
2011,NAYARIT,PEPINO,0
2011,NUEVO LEON,PEPINO,0
2011,OAXACA,PEPINO,0
2011,PUEBLA,PEPINO,0
2011,QUERETARO,PEPINO,0
2011,SAN LUIS POTOSI,PEPINO,0
2011,SINALOA,PEPINO,0
2011,TABASCO,PEPINO,0
2011,TAMAUUPAS,PEPINO,0
2011,TLAXCALA,PEPINO,0
2011,VERACRUZ,PEPINO,0
2011,ZACATECAS,PEPINO,0
2012,AGUASCALENTES,PEPINO,0
2012,CHIAPAS,PEPINO,0
2012,CHIHUAHUA,PEPINO,0
2012,COAHUILA,PEPINO,0
2012,COLIMA,PEPINO,0
2012,DF,PEPINO,0
2012,DURANGO,PEPINO,0
2012,ESTADO DE MEXICO,PEPINO,0
2012,GUANAJUATO,PEPINO,0
2012,GUERRERO,PEPINO,0
2012,HIDALGO,PEPINO,0
2012,JALISCO,PEPINO,0
2012,MICHOACAN,PEPINO,0
2012,MORELOS,PEPINO,0
2012,NAYARIT,PEPINO,0
2012,NUEVO LEON,PEPINO,0
2012,OAXACA,PEPINO,0
2012,PUEBLA,PEPINO,0
2012,QUERETARO,PEPINO,0
2012,QUINTANA ROO,PEPINO,0
2012,SAN LUIS POTOSI,PEPINO,0
2012,TABASCO,PEPINO,0
2012,TAMAUUPAS,PEPINO,0
2012,TLAXCALA,PEPINO,0
2012,VERACRUZ,PEPINO,0
2012,ZACATECAS,PEPINO,0
2010,SONORA,PEPINO,5
2010,JALISCO,PEPINO,6.5
2011,JALISCO,PEPINO,110
2010,MICHOACAN,PEPINO,123
2010,QUINTANA ROO,PEPINO,185
2009,YUCATAN,PEPINO,219.9
2012,SONORA,PEPINO,225
2009,SINALOA,PEPINO,280
2012,SINALOA,PEPINO,311
2010,ESTADO DE MEXICO,PEPINO,348
2011,DF,PEPINO,350
2011,BAJA CALIFORNIA SUR,PEPINO,360
2012,BAJA CALIFORNIA,PEPINO,489.5
2009,SAN LUIS POTOSI,PEPINO,529
2010,VERACRUZ,PEPINO,600
2009,NAYARIT,PEPINO,615
2009,BAJA CALIFORNIA,PEPINO,1000
2012,BAJA CALIFORNIA SUR,PEPINO,1154
2011,BAJA CALIFORNIA,PEPINO,1490.89
2011,SONORA,PEPINO,4472
2010,BAJA CALIFORNIA,PEPINO,4938
2011,QUINTANA ROO,PEPINO,7370
2012,CAMPECHE,PEPINO,9092
2009,CAMPECHE,PEPINO,12645
2011,CAMPECHE,PEPINO,24842
2010,CAMPECHE,PEPINO,26044
2012,YUCATAN,PEPINO,38584.5
2010,YUCATAN,PEPINO,46795
2011,YUCATAN,PEPINO,87753.8
2013,AGUASCALENTES,PEPINO DE MAR,0
2013,CHIAPAS,PEPINO DE MAR,0
2013,CHIHUAHUA,PEPINO DE MAR,0
2013,COAHUILA,PEPINO DE MAR,0
2013,COLIMA,PEPINO DE MAR,0
2013,DF,PEPINO DE MAR,0
2013,DURANGO,PEPINO DE MAR,0
2013,ESTADO DE MEXICO,PEPINO DE MAR,0
2013,GUANAJUATO,PEPINO DE MAR,0
2013,GUERRERO,PEPINO DE MAR,0
2013,HIDALGO,PEPINO DE MAR,0
2013,JALISCO,PEPINO DE MAR,0
2013,MORELOS,PEPINO DE MAR,0
2013,NAYARIT,PEPINO DE MAR,0
2013,NUEVO LEON,PEPINO DE MAR,0
2013,OAXACA,PEPINO DE MAR,0
2013,PUEBLA,PEPINO DE MAR,0
2013,QUERETARO,PEPINO DE MAR,0
2013,SAN LUIS POTOSI,PEPINO DE MAR,0
2013,SINALOA,PEPINO DE MAR,0
2013,TABASCO,PEPINO DE MAR,0
2013,TAMAUUPAS,PEPINO DE MAR,0
2013,TLAXCALA,PEPINO DE MAR,0
2013,VERACRUZ,PEPINO DE MAR,0
2013,ZACATECAS,PEPINO DE MAR,0
2013,BAJA CALIFORNIA,PEPINO DE MAR,13.963
2013,MICHOACAN,PEPINO DE MAR,45
2013,BAJA CALIFORNIA SUR,PEPINO DE MAR,290
2013,CAMPECHE,PEPINO DE MAR,1073
2013,QUINTANA ROO,PEPINO DE MAR,4925
2013,SONORA,PEPINO DE MAR,20140
2013,YUCATAN,PEPINO DE MAR,130687.25
,,PEPINO DE MAR,157174.213
2013,AGUASCALENTES,PEZ ESPADA,0
2013,BAJA CALIFORNIA,PEZ ESPADA,0
2013,CAMPECHE,PEZ ESPADA,0
2013,CHIAPAS,PEZ ESPADA,0
2013,CHIHUAHUA,PEZ ESPADA,0
2013,COAHUILA,PEZ ESPADA,0
2013,COLIMA,PEZ ESPADA,0
2013,DURANGO,PEZ ESPADA,0
2013,ESTADO DE MEXICO,PEZ ESPADA,0
2013,GUANAJUATO,PEZ ESPADA,0
2013,GUERRERO,PEZ ESPADA,0
2013,HIDALGO,PEZ ESPADA,0
2013,JALISCO,PEZ ESPADA,0
2013,MICHOACAN,PEZ ESPADA,0
2013,MORELOS,PEZ ESPADA,0
2013,NAYARIT,PEZ ESPADA,0
2013,NUEVO LEON,PEZ ESPADA,0
2013,OAXACA,PEZ ESPADA,0
2013,PUEBLA,PEZ ESPADA,0
2013,QUERETARO,PEZ ESPADA,0
2013,QUINTANA ROO,PEZ ESPADA,0
2013,SAN LUIS POTOSI,PEZ ESPADA,0
2013,SINALOA,PEZ ESPADA,0
2013,SONORA,PEZ ESPADA,0
2013,TABASCO,PEZ ESPADA,0
2013,TAMAUUPAS,PEZ ESPADA,0
2013,TLAXCALA,PEZ ESPADA,0
2013,VERACRUZ,PEZ ESPADA,0
2013,YUCATAN,PEZ ESPADA,0
2013,ZACATECAS,PEZ ESPADA,0
2013,BAJA CALIFORNIA SUR,PEZ ESPADA,33
2013,DF,PEZ ESPADA,200
,,PEZ ESPADA,233
2013,AGUASCALENTES,PEZ VELA,0
2013,BAJA CALIFORNIA,PEZ VELA,0
2013,BAJA CALIFORNIA SUR,PEZ VELA,0
2013,CAMPECHE,PEZ VELA,0
2013,CHIHUAHUA,PEZ VELA,0
2013,COAHUILA,PEZ VELA,0
2013,DF,PEZ VELA,0
2013,DURANGO,PEZ VELA,0
2013,ESTADO DE MEXICO,PEZ VELA,0
2013,GUANAJUATO,PEZ VELA,0
2013,HIDALGO,PEZ VELA,0
2013,MORELOS,PEZ VELA,0
2013,NAYARIT,PEZ VELA,0
2013,NUEVO LEON,PEZ VELA,0
2013,PUEBLA,PEZ VELA,0
2013,QUERETARO,PEZ VELA,0
2013,QUINTANA ROO,PEZ VELA,0
2013,SAN LUIS POTOSI,PEZ VELA,0
2013,SONORA,PEZ VELA,0
2013,TABASCO,PEZ VELA,0
2013,TAMAUUPAS,PEZ VELA,0
2013,TLAXCALA,PEZ VELA,0
2013,YUCATAN,PEZ VELA,0
2013,ZACATECAS,PEZ VELA,0
2013,SINALOA,PEZ VELA,35
2013,OAXACA,PEZ VELA,150
2013,CHIAPAS,PEZ VELA,182
2013,COLIMA,PEZ VELA,206
2013,JALISCO,PEZ VELA,240
2013,MICHOACAN,PEZ VELA,243.5
2013,GUERRERO,PEZ VELA,286
2013,VERACRUZ,PEZ VELA,877.4
,,PEZ VELA,2219.9
2009,AGUASCAUENTES,PICUDOS,0
2009,BAJA CALIFORNIA,PICUDOS,0
2009,CAMPECHE,PICUDOS,0
2009,CHIAPAS,PICUDOS,0
2009,CHIHUAHUA,PICUDOS,0
2009,COAHUILA,PICUDOS,0
2009,DURANGO,PICUDOS,0
2009,ESTADO DE MEXICO,PICUDOS,0
2009,GUANAJUATO,PICUDOS,0
2009,HIDALGO,PICUDOS,0
2009,MORELOS,PICUDOS,0
2009,NAYARIT,PICUDOS,0
2009,NUEVO LEON,PICUDOS,0
2009,OAXACA,PICUDOS,0
2009,PUEBLA,PICUDOS,0
2009,QUERETARO,PICUDOS,0
2009,QUINTANA ROO,PICUDOS,0
2009,SAN LUIS POTOSI,PICUDOS,0
2009,SONORA,PICUDOS,0
2009,TABASCO,PICUDOS,0
2009,TAMAUUPAS,PICUDOS,0
2009,TLAXCALA,PICUDOS,0
2009,YUCATAN,PICUDOS,0
2010,BAJA CALIFORNIA,PICUDOS,0
2010,CAMPECHE,PICUDOS,0
2010,CHIAPAS,PICUDOS,0
2010,CHIHUAHUA,PICUDOS,0
2010,COAHUILA,PICUDOS,0
2010,COLIMA,PICUDOS,0
2010,DURANGO,PICUDOS,0
2010,ESTADO DE MEXICO,PICUDOS,0
2010,GUANAJUATO,PICUDOS,0
2010,HIDALGO,PICUDOS,0
2010,JALISCO,PICUDOS,0
2010,MORELOS,PICUDOS,0
2010,NAYARIT,PICUDOS,0
2010,NUEVO LEON,PICUDOS,0
2010,OAXACA,PICUDOS,0
2010,PUEBLA,PICUDOS,0
2010,QUERETARO,PICUDOS,0
2010,QUINTANA ROO,PICUDOS,0
2010,SONORA,PICUDOS,0
2010,TABASCO,PICUDOS,0
2010,TAMAUUPAS,PICUDOS,0
2010,TLAXCALA,PICUDOS,0
2010,VERACRUZ,PICUDOS,0
2010,YUCATAN,PICUDOS,0
2010,ZACATECAS,PICUDOS,0
2011,AGUASCALENTES,PICUDOS,0
2011,BAJA CALIFORNIA SUR,PICUDOS,0
2011,CAMPECHE,PICUDOS,0
2011,CHIAPAS,PICUDOS,0
2011,CHIHUAHUA,PICUDOS,0
2011,COAHUILA,PICUDOS,0
2011,DURANGO,PICUDOS,0
2011,ESTADO DE MEXICO,PICUDOS,0
2011,GUANAJUATO,PICUDOS,0
2011,HIDALGO,PICUDOS,0
2011,MORELOS,PICUDOS,0
2011,NAYARIT,PICUDOS,0
2011,NUEVO LEON,PICUDOS,0
2011,PUEBLA,PICUDOS,0
2011,QUERETARO,PICUDOS,0
2011,QUINTANA ROO,PICUDOS,0
2011,SAN LUIS POTOSI,PICUDOS,0
2011,TABASCO,PICUDOS,0
2011,TAMAUUPAS,PICUDOS,0
2011,TLAXCALA,PICUDOS,0
2011,ZACATECAS,PICUDOS,0
2012,AGUASCALENTES,PICUDOS,0
2012,BAJA CALIFORNIA,PICUDOS,0
2012,BAJA CALIFORNIA SUR,PICUDOS,0
2012,CAMPECHE,PICUDOS,0
2012,CHIAPAS,PICUDOS,0
2012,CHIHUAHUA,PICUDOS,0
2012,DURANGO,PICUDOS,0
2012,GUANAJUATO,PICUDOS,0
2012,HIDALGO,PICUDOS,0
2012,MORELOS,PICUDOS,0
2012,NAYARIT,PICUDOS,0
2012,NUEVO LEON,PICUDOS,0
2012,QUERETARO,PICUDOS,0
2012,SAN LUIS POTOSI,PICUDOS,0
2012,SINALOA,PICUDOS,0
2012,SONORA,PICUDOS,0
2012,TABASCO,PICUDOS,0
2012,TAMAUUPAS,PICUDOS,0
2012,TLAXCALA,PICUDOS,0
2012,VERACRUZ,PICUDOS,0
2012,YUCATAN,PICUDOS,0
2012,ZACATECAS,PICUDOS,0
2009,ZACATECAS,PICUDOS,2
2011,VERACRUZ,PICUDOS,2
2011,COLIMA,PICUDOS,5
2010,AGUASCALENTES,PICUDOS,6
2011,YUCATAN,PICUDOS,7.5
2010,DF,PICUDOS,18
2012,ESTADO DE MEXICO,PICUDOS,20
2012,JALISCO,PICUDOS,20
2012,QUINTANA ROO,PICUDOS,25
2010,BAJA CALIFORNIA SUR,PICUDOS,27
2011,BAJA CALIFORNIA,PICUDOS,28
2011,SINALOA,PICUDOS,40
2010,SAN LUIS POTOSI,PICUDOS,53
2011,OAXACA,PICUDOS,53
2012,PUEBLA,PICUDOS,60
2009,VERACRUZ,PICUDOS,74
2012,MICHOACAN,PICUDOS,85
2009,MICHOACAN,PICUDOS,100
2012,OAXACA,PICUDOS,122
2010,MICHOACAN,PICUDOS,145
2009,BAJA CALIFORNIA SUR,PICUDOS,170
2010,GUERRERO,PICUDOS,195
2009,GUERRERO,PICUDOS,206.2
2012,DF,PICUDOS,240
2011,SONORA,PICUDOS,250
2012,COAHUILA,PICUDOS,273
2011,JALISCO,PICUDOS,290
2012,COLIMA,PICUDOS,371
2011,GUERRERO,PICUDOS,420
2011,MICHOACAN,PICUDOS,436
2012,GUERRERO,PICUDOS,447
2009,JALISCO,PICUDOS,495
2010,SINALOA,PICUDOS,923
2009,COLIMA,PICUDOS,1018.4
2011,DF,PICUDOS,1116
2009,SINALOA,PICUDOS,2042
2009,DF,PICUDOS,2562
2009,CHIAPAS,PULPO,0
2009,COAHUILA,PULPO,0
2009,DURANGO,PULPO,0
2009,MORELOS,PULPO,0
2009,NAYARIT,PULPO,0
2009,NUEVO LEON,PULPO,0
2009,TAMAUUPAS,PULPO,0
2010,CHIAPAS,PULPO,0
2010,COAHUILA,PULPO,0
2010,DURANGO,PULPO,0
2010,GUANAJUATO,PULPO,0
2010,HIDALGO,PULPO,0
2010,TABASCO,PULPO,0
2010,TAMAUUPAS,PULPO,0
2011,CHIAPAS,PULPO,0
2011,COAHUILA,PULPO,0
2011,COLIMA,PULPO,0
2011,DURANGO,PULPO,0
2011,GUERRERO,PULPO,0
2011,MORELOS,PULPO,0
2011,NUEVO LEON,PULPO,0
2011,QUERETARO,PULPO,0
2011,TABASCO,PULPO,0
2012,CHIAPAS,PULPO,0
2012,DURANGO,PULPO,0
2012,GUANAJUATO,PULPO,0
2012,HIDALGO,PULPO,0
2012,MORELOS,PULPO,0
2012,NUEVO LEON,PULPO,0
2012,SINALOA,PULPO,0
2012,TABASCO,PULPO,0
2012,TAMAUUPAS,PULPO,0
2013,BAJA CALIFORNIA,PULPO,0
2013,CHIAPAS,PULPO,0
2013,COAHUILA,PULPO,0
2013,DURANGO,PULPO,0
2013,HIDALGO,PULPO,0
2013,MORELOS,PULPO,0
2013,NUEVO LEON,PULPO,0
2013,NAYARIT,PULPO,2
2012,GUERRERO,PULPO,4
2011,ZACATECAS,PULPO,8
2012,COLIMA,PULPO,9
2009,AGUASCAUENTES,PULPO,10
2010,SONORA,PULPO,10
2011,GUANAJUATO,PULPO,13
2013,TABASCO,PULPO,20
2013,TLAXCALA,PULPO,20
2011,TLAXCALA,PULPO,21
2009,HIDALGO,PULPO,23
2013,GUERRERO,PULPO,24
2013,QUERETARO,PULPO,27
2012,TLAXCALA,PULPO,28
2013,CHIHUAHUA,PULPO,30
2009,CHIHUAHUA,PULPO,31.772
2012,BAJA CALIFORNIA SUR,PULPO,37.4
2011,SINALOA,PULPO,39.4
2010,MORELOS,PULPO,40
2012,ESTADO DE MEXICO,PULPO,40
2013,TAMAUUPAS,PULPO,42
2010,TLAXCALA,PULPO,44
2011,HIDALGO,PULPO,44
2009,BAJA CALIFORNIA SUR,PULPO,48
2010,SINALOA,PULPO,60
2009,TABASCO,PULPO,64
2012,QUINTANA ROO,PULPO,68
2009,TLAXCALA,PULPO,69
2010,BAJA CALIFORNIA,PULPO,73
2011,TAMAUUPAS,PULPO,76
2011,OAXACA,PULPO,82
2013,OAXACA,PULPO,93
2011,ESTADO DE MEXICO,PULPO,101
2011,AGUASCALENTES,PULPO,103
2009,ESTADO DE MEXICO,PULPO,105
2010,BAJA CALIFORNIA SUR,PULPO,133
2013,ZACATECAS,PULPO,163.5
2010,ESTADO DE MEXICO,PULPO,171
2010,COLIMA,PULPO,174
2009,OAXACA,PULPO,182
2009,PUEBLA,PULPO,246
2010,OAXACA,PULPO,254
2013,VERACRUZ,PULPO,268
2010,NUEVO LEON,PULPO,276
2010,VERACRUZ,PULPO,286
2012,ZACATECAS,PULPO,330
2009,VERACRUZ,PULPO,336
2010,QUERETARO,PULPO,340
2010,ZACATECAS,PULPO,353.25
2009,SINALOA,PULPO,362
2013,ESTADO DE MEXICO,PULPO,390
2012,SAN LUIS POTOSI,PULPO,437
2009,COLIMA,PULPO,475.5
2011,BAJA CALIFORNIA SUR,PULPO,477
2010,QUINTANA ROO,PULPO,505
2009,QUINTANA ROO,PULPO,507
2012,OAXACA,PULPO,509
2013,SAN LUIS POTOSI,PULPO,518
2013,BAJA CALIFORNIA SUR,PULPO,519
2010,SAN LUIS POTOSI,PULPO,580.6
2011,SAN LUIS POTOSI,PULPO,588
2012,PUEBLA,PULPO,638
2010,AGUASCALENTES,PULPO,652
2009,SAN LUIS POTOSI,PULPO,709.8
2012,DF,PULPO,754
2009,ZACATECAS,PULPO,789
2012,SONORA,PULPO,830
2011,PUEBLA,PULPO,1011.3
2013,COLIMA,PULPO,1099
2009,QUERETARO,PULPO,1116
2011,NAYARIT,PULPO,1195
2013,SINALOA,PULPO,1503
2009,MICHOACAN,PULPO,1516
2012,VERACRUZ,PULPO,1555
2013,PUEBLA,PULPO,1681.3
2009,GUERRERO,PULPO,1950
2011,VERACRUZ,PULPO,1962.1
2011,SONORA,PULPO,2030
2011,BAJA CALIFORNIA,PULPO,2081.8
2013,GUANAJUATO,PULPO,2296
2013,AGUASCALENTES,PULPO,2381.5
2012,COAHUILA,PULPO,2541
2009,SONORA,PULPO,2726
2010,PUEBLA,PULPO,2803
2010,NAYARIT,PULPO,3030
2011,QUINTANA ROO,PULPO,3143
2009,BAJA CALIFORNIA,PULPO,3618
2012,AGUASCALENTES,PULPO,3717
2012,CHIHUAHUA,PULPO,4000
2012,NAYARIT,PULPO,4600
2012,BAJA CALIFORNIA,PULPO,4701
2011,MICHOACAN,PULPO,4996
2011,CHIHUAHUA,PULPO,5505
2012,MICHOACAN,PULPO,6289
2010,DF,PULPO,6564
2009,JALISCO,PULPO,7104
2009,DF,PULPO,8024.2
2009,GUANAJUATO,PULPO,9212
2010,GUERRERO,PULPO,9697
2012,QUERETARO,PULPO,10705
2010,YUCATAN,PULPO,12446.4
2011,JALISCO,PULPO,12506
2010,MICHOACAN,PULPO,13423
2013,MICHOACAN,PULPO,16259
2013,QUINTANA ROO,PULPO,17212
2013,SONORA,PULPO,24150
2010,CAMPECHE,PULPO,25739
2012,CAMPECHE,PULPO,27066
2013,CAMPECHE,PULPO,29086
2010,CHIHUAHUA,PULPO,30360
2013,DF,PULPO,31550
2011,DF,PULPO,32360.76
2011,CAMPECHE,PULPO,33672
2009,YUCATAN,PULPO,49693.8
